Model,Model Family,Model Size (B),Pretraining Data Size (T),FLOPs (1E21),MMLU,ARC-C,HellaSwag,Winograd,TruthfulQA,GSM8K,XWinograd,HumanEval,Company,Release Date,MMLU-ours,platform,Unnamed: 17,Unnamed: 18,Unnamed: 19,0_300_brier,0_300_san,300_600_brier,300_600_san,600_900_brier,600_900_san,900_1200_brier,900_1200_san,1200_1500_brier,1200_1500_san,1500_1800_brier,1500_1800_san,1800_2100_brier,1800_2100_san,2100_2400_brier,2100_2400_san,2400_2700_brier,2400_2700_san,2700_3000_brier,2700_3000_san,acc,brier,san
mistralai/Mixtral-8x7B-v0.1,Mixtral,45.0,,,0.718783933,0.663822526,0.864568811,0.816890292,0.46805433,0.576194086,0.800190967,0.335365854,mistral,202312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-ai/Yi-6B,Yi,6.0,3.0,108.0,0.641070914,0.555460751,0.765684127,0.741910024,0.419616075,0.121304018,0.723879126,0.158536585,01-ai,202311.0,0.6344537815,bdsrc,,,,0.022036181090626026,0.08755324595954536,0.10560796605380013,0.04888178829414854,0.24855632918940102,0.0418470121729077,0.4621671915621913,0.025108783346156772,0.7262596138917166,0.020984796770657472,0.8581327349993331,0.02294313228237752,0.9539463673941658,0.02919841949949329,0.9857997247131582,0.03198707845263422,0.9977797991574973,0.026189684105339416,0.9999478079466705,0.03348940699138995,0.33166666666666667,0.6360233715998578,0.03681833478746505
01-ai/Yi-34B,Yi,34.0,3.0,612.0,0.763515673,0.645904437,0.856901016,0.830307814,0.562308393,0.506444276,0.795640491,0.268292683,01-ai,202311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google/gemma-7b,Gemma,7.0,6.0,252.0,0.660274573,0.610921502,0.824736108,0.784530387,0.449054884,0.527672479,0.783899856,0.335365854,google,202402.0,0.6509756445,bdsrc,,,,0.013894673316625502,0.13639756748638124,0.09262183853630086,0.08929004852827015,0.16036393372377167,0.0647964834116627,0.3283380424649035,0.0446057903063036,0.5688181250829454,0.02879084287743266,0.7659695803896348,0.023278423162207313,0.8936326298041816,0.027708144715094155,0.9638276347209609,0.03260679332280524,0.9890958077136772,0.027875802112823075,0.9994494812817731,0.03617321440153464,0.3923333333333333,0.5776011747034785,0.0511523110324515
google/gemma-2b,Gemma,2.0,6.0,72.0,0.417731464,0.483788396,0.71768572,0.662983425,0.330844343,0.169067475,0.709318357,0.231707317,google,202402.0,0.4119071357,bdsrc,,,,0.0299634633815808,0.03304155072154363,0.17787652561909964,0.01943499240652477,0.45095102130495274,0.012746663854806621,0.7015768647114884,0.0123441031663573,0.8518941381955893,0.010967207916917309,0.9524719529538175,0.010837675776447075,0.9854503510689178,0.01578864191747371,0.9958999506600492,0.016820413259248143,0.999322590091726,0.018601516797529898,0.9999850046175036,0.022104645356176403,0.25566666666666665,0.7145391862604735,0.01726874111730249
tiiuae/falcon-180B,Falcon,180.0,3.5,3780.0,0.695866104,0.691979522,0.88886676,0.868981847,0.451569509,0.459438969,0.844553352,,tiiuae,202309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tiiuae/falcon-40b,Falcon,40.0,1.0,240.0,0.569797005,0.619453925,0.852818164,0.812943962,0.417169225,0.214556482,0.784630576,,tiiuae,202309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tiiuae/falcon-7b,Falcon,7.0,1.5,63.0,0.277854702,0.478668942,0.781318462,0.723756906,0.342638255,0.046247157,0.717572363,,tiiuae,202309.0,0.2707591511,bdsrc,,,,0.02243966966571997,0.06569579278802679,0.12063587436284941,0.04535012586254506,0.25326569528004683,0.02767120321794879,0.48567309386076263,0.01756811209461515,0.7147510291816378,0.016832090995607864,0.8623989183984683,0.017078837460645917,0.9483415504893616,0.020347041778449128,0.9863869763156349,0.025866289540089214,0.9967329824068283,0.023426449087074634,0.9998988829223084,0.02651421794620469,0.32033333333333336,0.6390524672883613,0.028635016077120653
tiiuae/falcon-rw-1b,Falcon,1.0,0.35,2.1,0.252803188,0.350682594,0.635630353,0.620363062,0.35955599,0.005307051,0.535498701,,tiiuae,202307.0,0.2507477567,bdsrc,,,,0.04877011194953217,0.025054679124094068,0.2691354096777702,0.008931949462986304,0.56125894863418,0.010532626774582703,0.7977621548152916,0.009885274434418003,0.9007604538576913,0.009659876980029564,0.9616451117939988,0.009982305934348543,0.9796932101013888,0.012706107770008813,0.9961715883635595,0.012210250311644117,0.9994893394415892,0.01472895051801047,0.9999826756559859,0.01569142722433137,0.20833333333333334,0.7514669004291001,0.012938344853445386
microsoft/phi-2,Phi,2.7,1.4,22.68,0.579202667,0.610068259,0.749153555,0.73480663,0.442368784,0.549658832,0.526666391,0.493902439,miscrosoft,202306.0,0.5694345535,bdsrc,,,,0.042436257215314736,0.06023810024769202,0.19873101620942776,0.037226263028541415,0.4001722292912746,0.035275666964805795,0.6603211497781658,0.022954290074092783,0.8429766920814372,0.02413588045156657,0.9545521214524526,0.025732781404590194,0.9854266033651778,0.029326677688065364,0.996712134333846,0.03308482994304543,0.999330872086771,0.031023154218834142,0.9999900578957603,0.03964412382180784,0.25933333333333336,0.7080649133709629,0.033864176784304166
