Model,Model Family,Model Size (B),Pretraining Data Size (T),FLOPs (1E21),MMLU,ARC-C,HellaSwag,Winograd,TruthfulQA,GSM8K,XWinograd,HumanEval,Company,Release Date,MMLU-ours,platform,Unnamed: 17,Unnamed: 18,Unnamed: 19,0_1502_brier,0_1502_san,1502_3004_brier,1502_3004_san,3004_4506_brier,3004_4506_san,4506_6009_brier,4506_6009_san,6009_7511_brier,6009_7511_san,7511_9013_brier,7511_9013_san,9013_10516_brier,9013_10516_san,10516_12018_brier,10516_12018_san,12018_13520_brier,12018_13520_san,13520_15023_brier,13520_15023_san,acc,brier,san
microsoft/phi-1_5,Phi,1.3,0.15,1.17,0.438864678,0.529010239,0.637920733,0.722178374,0.408899386,0.124336619,0.511112784,0.341463415,miscrosoft,202306.0,0.4246546076,bdsrc,,,,0.03113795029820608,0.9375923181204137,0.1019603067991401,0.88342290806207,0.24576729817958126,0.812716508184927,0.496454015164165,0.7360630215281124,0.6534230707868475,0.7061506372541814,0.7575923999135252,0.7009187896896534,0.8441875637008383,0.6920300760759968,0.9070010325864665,0.7055565130945121,0.966336107333527,0.753554245830051,0.993280414862245,0.8483808098384212,0.3981894428542901,0.5997496133761419,0.7776348257392228
EleutherAI/pythia-1b-deduped,Pythia,1.0,0.3,1.8,0.242710646,0.290955631,0.496514639,0.535911602,0.389393782,0.011372252,0.56099166,0.042682927,EleutherAI,202302.0,0.2493946731,bdsrc,,,,0.2192139961646301,0.7253573904118558,0.3811807517414119,0.5918564800256505,0.4806255522156518,0.5733923355303224,0.6037714199109647,0.5506818867910217,0.7258257184323078,0.5212629064140137,0.8008347429391868,0.5110785210297801,0.8662028600164406,0.49740690125562664,0.9221561085822042,0.5022888589645502,0.970838496919843,0.5501601218976042,0.9923842167935442,0.6001969025593824,0.3690341476402849,0.696328244811185,0.5623656465166788
EleutherAI/pythia-410m-deduped,Pythia,0.41,0.3,0.738,0.259888196,0.248293515,0.412865963,0.543804262,0.409475786,0.0030326,0.536312165,0.012195122,EleutherAI,202302.0,0.2551630822,bdsrc,,,,0.19127854276795164,0.7053678063764796,0.34972198392844894,0.5916686326534004,0.5415015566575472,0.5471272572893922,0.6796241392449265,0.5220811704341515,0.7920330293055933,0.5124266187500716,0.8740304564275725,0.5086374973342306,0.923349674782739,0.5171287720805247,0.9531440065523784,0.5234585514765089,0.9787256357320138,0.5584009164055417,0.9938037945603069,0.582513794636142,0.33914664181588233,0.7277488140310006,0.5568778454321178
EleutherAI/pythia-6.9b-deduped,Pythia,6.9,0.3,12.42,0.264809441,0.412969283,0.670483967,0.640883978,0.351945849,0.016679303,0.652470454,0.085365854,EleutherAI,202302.0,0.2605754166,bdsrc,,,,0.07271956704957078,0.8469367505173186,0.16518721429530714,0.7673040199669294,0.3516535178922611,0.6991275774897171,0.5797482718540546,0.6563578825692908,0.6994437816636812,0.6406426472272717,0.7815924124881932,0.6393389677154254,0.845805591067712,0.6403542607722856,0.9028925513533387,0.645009205573318,0.9592075860740359,0.6835312429268037,0.9904669262083748,0.7549882545558942,0.39033481994275443,0.634905783501887,0.6973563932628568
EleutherAI/pythia-2.8b-deduped,Pythia,2.8,0.3,5.04,0.267846374,0.362627986,0.60655248,0.602209945,0.355597823,0.008339651,0.639989047,0.048780488,EleutherAI,202302.0,0.2663438257,bdsrc,,,,0.017629400964400504,0.9571898509895602,0.045449155906832926,0.9333561455961397,0.19742634780260573,0.8857413494915006,0.47877715759787476,0.8245619607865401,0.6594311774698057,0.7928546452317443,0.7606643487847672,0.7903635344849893,0.8454255838426709,0.7878794528558271,0.9029609308504001,0.7970902139888557,0.963296330850824,0.8333291153489899,0.9940308783382725,0.9107744981506563,0.3852759102709179,0.5865463212978258,0.8513120314073662
EleutherAI/pythia-12b-deduped,Pythia,12.0,0.3,21.6,0.256306029,0.413822526,0.702648875,0.664561957,0.329988729,0.014404852,0.682420515,0.115853659,EleutherAI,202302.0,0.2617148554,bdsrc,,,,0.014490665860144749,0.9517129950200249,0.06485056267905147,0.8963757867922068,0.20774775207947438,0.8558234210677059,0.46577723455915676,0.8281685988427243,0.6433656770025343,0.8040997789171439,0.7470823729527871,0.797081611365179,0.8318440878236857,0.7851463771676237,0.8971437684879892,0.7809727679604419,0.9552535099094639,0.8060074510266432,0.9887079352588302,0.8666099293596693,0.4032483525261266,0.5816623980769845,0.8371977633375075
EleutherAI/pythia-70m-deduped,Pythia,0.07,0.3,0.126,0.25260507,0.210750853,0.271659032,0.496448303,0.475143855,0.0,0.510099914,0.0,EleutherAI,202302.0,0.2573707449,bdsrc,,,,0.9900448081919745,0.0234712819279531,0.9883838926667101,0.02789038963278889,0.9875309085929903,0.0389792412986471,0.9814988657342388,0.051642502112745764,0.986123433118901,0.05659056198297686,0.988354472187981,0.055012978685463856,0.9913170273474081,0.05234142772240128,0.9917170681114422,0.0459233410001641,0.9911969850709718,0.041401091141015645,0.9906020025164461,0.022332906374103227,0.1086999933435399,0.9886767724243701,0.04155868142829994
EleutherAI/pythia-1.4b-deduped,Pythia,1.4,0.3,2.52,0.255554967,0.326791809,0.549591715,0.573007103,0.386584645,0.008339651,0.594062854,0.042682927,EleutherAI,202302.0,0.2502492522,bdsrc,,,,0.11792391617429325,0.7796711571367524,0.28062910205200486,0.6493461814097224,0.4436726406342332,0.6210856248285169,0.6200732193577633,0.6230603035563018,0.7571271508879363,0.6039363522149006,0.8236562935142435,0.5920480592730236,0.8843999696057094,0.6003554911991467,0.9294368320294618,0.5951772164683217,0.9694983537456148,0.6094397935969806,0.9929159343444534,0.6655064910471024,0.36477401317979097,0.681963401082777,0.6339618040154028
EleutherAI/pythia-160m-deduped,Pythia,0.16,0.3,0.288,0.24860575,0.240614334,0.313881697,0.513812155,0.443404464,0.00227445,0.523599803,0.0,EleutherAI,202302.0,0.2527417747,bdsrc,,,,0.7527614834891215,0.16853820887883142,0.8321626785327401,0.13275814805313013,0.8663586167936279,0.13553568744208494,0.8987908202614755,0.14403754976288902,0.9215069173740329,0.1564099536242392,0.9534499576409108,0.14807745720542134,0.9659573872905872,0.1547371498124945,0.976229834935873,0.15945902652284807,0.9900049463513313,0.17185332522549898,0.9964523607935599,0.15095947610377883,0.3110563802170006,0.915375161803246,0.15223613393382
bigscience/bloom-560m,BLOOM,0.56,0.341,1.14576,0.242154121,0.247440273,0.371539534,0.519337017,0.424442817,0.0030326,0.578551515,0.006097561,bigscience(huggingface),202207.0,0.2444096283,rllab,,,,0.07785496282811169,0.8065929272157635,0.1624040102934461,0.7159039520124945,0.3573353306055542,0.6329662246907866,0.6606682343369623,0.563089105214353,0.8202178481367217,0.5430878591600455,0.8866897046322784,0.5455655017133535,0.9384651608199821,0.5397593501518554,0.9672998154281913,0.5446153898716443,0.9866600051537178,0.6107514827816012,0.9980451197574319,0.7098937182720112,0.36304333355521534,0.6855999964645872,0.6212191612741599
