Model,Model Family,Model Size (B),Pretraining Data Size (T),FLOPs (1E21),MMLU,ARC-C,HellaSwag,Winograd,TruthfulQA,GSM8K,XWinograd,HumanEval,Company,Release Date,MMLU-ours,platform,Unnamed: 17,Unnamed: 18,Unnamed: 19,0_1502_brier,0_1502_san,1502_3004_brier,1502_3004_san,3004_4506_brier,3004_4506_san,4506_6009_brier,4506_6009_san,6009_7511_brier,6009_7511_san,7511_9013_brier,7511_9013_san,9013_10516_brier,9013_10516_san,10516_12018_brier,10516_12018_san,12018_13520_brier,12018_13520_san,13520_15023_brier,13520_15023_san,acc,brier,san
LLM360/Amber,Amber,7.0,1.259,52.878,0.268356842,0.409556314,0.737900817,0.678768745,0.335563739,0.028051554,,,llm360,202312.0,0.2756729811,rllab,,,,0.028153685161655412,0.9196492046470257,0.075414091801564,0.8913877918107328,0.18393449501796744,0.8212519584860245,0.36307167870066226,0.7849046968863695,0.4936373296686876,0.7778885272527738,0.5976792062616748,0.7692994848950412,0.6754460179768754,0.7848273144271868,0.7709558859320459,0.8021055903350944,0.8925587756470136,0.8449351341573977,0.9701189302998384,0.9154883985078981,0.4138986886773614,0.5051298489996615,0.83117325758643
Salesforce/codegen-6B-nl,Codegen,6.0,0.36,12.96,0.259344781,0.423208191,0.68591914,0.664561957,0.344704613,0.021986353,,,salesforce,202203.0,0.2559464464,bdsrc,,,,0.0143501383588697,0.9302053828284387,0.07690092148996142,0.8786490763017374,0.24647958689260097,0.8290437444301911,0.45831492018428044,0.8075879707982562,0.5838911437947005,0.784468917711818,0.6842670792677849,0.7810316815790806,0.7511595644670048,0.779551129338641,0.8391333198323196,0.7838496903480899,0.908059696688761,0.8118712563424535,0.9666273888653191,0.8608718140406543,0.37469213872062834,0.5529528129638266,0.824711327153075
Salesforce/codegen-16B-nl,Codegen,16.0,0.36,34.56,0.323543017,0.467576792,0.718681538,0.679558011,0.339466724,0.026535254,,,salesforce,202203.0,0.316550349,bdsrc,,,,0.01702638628164594,0.9159139548113215,0.07569473743354645,0.855689578954217,0.22389498325740873,0.8037697602010804,0.40067321488606134,0.7826188489957895,0.5522981856160364,0.7679390352082651,0.6689755453567453,0.7758083953323074,0.7428361815974045,0.778461251188479,0.8328959488634685,0.7863540455331692,0.9072716823067501,0.8145421660239089,0.9723291412985544,0.8670142118826717,0.38314584304067095,0.5394227278771223,0.8148100372099578
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openai-community/gpt2,GPT-2,0.355,,,,,,,,,,,openai,201902.0,0.263780088,rllab,,,,0.09992292140327115,0.15073364933796293,0.22882615742255152,0.13548404329242886,0.32899508937553396,0.17918353401658865,0.4708360239797493,0.23566458367370485,0.5994041827809226,0.2598329291995107,0.7180897934299721,0.26273451947461096,0.7839429700632752,0.2595368942652216,0.8597338272668563,0.24836701143237624,0.897221424121022,0.22237372623104684,0.9495462188952976,0.1688474057445126,0.32550089862211273,0.5936800423043422,0.21227764164806992
openai-community/gpt2-large,GPT-2,1.5,,,,,,,,,,,openai,201902.0,0.263139154,rllab,,,,0.018215449869502832,0.7159518624081118,0.059378926433426495,0.6414239194688126,0.2826637511632684,0.5382763189668861,0.5423172267912195,0.5116319354238249,0.6898826720088184,0.5102852852820248,0.7991427467723422,0.5280415808868134,0.8662895528411474,0.5400477764236299,0.9158402365982905,0.5541588207201311,0.959684027996111,0.586259657963979,0.9913613432172667,0.6569052150881121,0.33089263129867535,0.612515038309747,0.5782964859629011
